6.4951 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.4968 	EXP 	Created Targetstim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Targetstim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.4972 	EXP 	Created Feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Feedback_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.5031 	EXP 	Created Goodbye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Goodbye', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5095 	EXP 	InstructionsText: autoDraw = True
11.1362 	EXP 	Created sequence: random, trialTypes=1, nReps=120, seed=None
11.1366 	EXP 	New trial (rep=0, index=0): None
11.1378 	DATA 	Keypress: space
11.1504 	EXP 	InstructionsText: autoDraw = False
11.1504 	EXP 	ISI_text: autoDraw = True
13.1317 	EXP 	ISI_text: autoDraw = False
13.1317 	EXP 	ISI_text: autoDraw = False
13.1317 	EXP 	Targetstim: autoDraw = True
13.5362 	DATA 	Keypress: space
13.5483 	EXP 	Targetstim: autoDraw = False
13.5483 	EXP 	Feedback_text: height = 0.05
13.5483 	EXP 	Feedback_text: height = 0.05
13.5483 	EXP 	Feedback_text: height = 0.05
13.5483 	EXP 	Feedback_text: text = '388'
13.5483 	EXP 	Feedback_text: autoDraw = True
14.0320 	EXP 	New trial (rep=1, index=0): None
14.0474 	EXP 	Feedback_text: autoDraw = False
14.0474 	EXP 	Feedback_text: autoDraw = False
14.0474 	EXP 	ISI_text: autoDraw = True
17.1115 	EXP 	ISI_text: autoDraw = False
17.1115 	EXP 	ISI_text: autoDraw = False
17.1115 	EXP 	Targetstim: autoDraw = True
17.4489 	DATA 	Keypress: space
17.4609 	EXP 	Targetstim: autoDraw = False
17.4609 	EXP 	Feedback_text: height = 0.05
17.4609 	EXP 	Feedback_text: height = 0.05
17.4609 	EXP 	Feedback_text: height = 0.05
17.4609 	EXP 	Feedback_text: text = '326'
17.4609 	EXP 	Feedback_text: autoDraw = True
17.9451 	EXP 	New trial (rep=2, index=0): None
17.9605 	EXP 	Feedback_text: autoDraw = False
17.9605 	EXP 	Feedback_text: autoDraw = False
17.9605 	EXP 	ISI_text: autoDraw = True
20.5751 	EXP 	ISI_text: autoDraw = False
20.5751 	EXP 	ISI_text: autoDraw = False
20.5751 	EXP 	Targetstim: autoDraw = True
20.8462 	DATA 	Keypress: space
20.8577 	EXP 	Targetstim: autoDraw = False
20.8577 	EXP 	Feedback_text: height = 0.05
20.8577 	EXP 	Feedback_text: height = 0.05
20.8577 	EXP 	Feedback_text: height = 0.05
20.8577 	EXP 	Feedback_text: text = '255'
20.8577 	EXP 	Feedback_text: autoDraw = True
21.3419 	EXP 	New trial (rep=3, index=0): None
21.3570 	EXP 	Feedback_text: autoDraw = False
21.3570 	EXP 	Feedback_text: autoDraw = False
21.3570 	EXP 	ISI_text: autoDraw = True
24.0550 	EXP 	ISI_text: autoDraw = False
24.0550 	EXP 	ISI_text: autoDraw = False
24.0550 	EXP 	Targetstim: autoDraw = True
24.2929 	DATA 	Keypress: space
24.3049 	EXP 	Targetstim: autoDraw = False
24.3049 	EXP 	Feedback_text: height = 0.05
24.3049 	EXP 	Feedback_text: height = 0.05
24.3049 	EXP 	Feedback_text: height = 0.05
24.3049 	EXP 	Feedback_text: text = '226'
24.3049 	EXP 	Feedback_text: autoDraw = True
24.7886 	EXP 	New trial (rep=4, index=0): None
24.8043 	EXP 	Feedback_text: autoDraw = False
24.8043 	EXP 	Feedback_text: autoDraw = False
24.8043 	EXP 	ISI_text: autoDraw = True
27.1686 	EXP 	ISI_text: autoDraw = False
27.1686 	EXP 	ISI_text: autoDraw = False
27.1686 	EXP 	Targetstim: autoDraw = True
27.4405 	DATA 	Keypress: space
27.4516 	EXP 	Targetstim: autoDraw = False
27.4516 	EXP 	Feedback_text: height = 0.05
27.4516 	EXP 	Feedback_text: height = 0.05
27.4516 	EXP 	Feedback_text: height = 0.05
27.4516 	EXP 	Feedback_text: text = '268'
27.4516 	EXP 	Feedback_text: autoDraw = True
27.9359 	EXP 	New trial (rep=5, index=0): None
27.9511 	EXP 	Feedback_text: autoDraw = False
27.9511 	EXP 	Feedback_text: autoDraw = False
27.9511 	EXP 	ISI_text: autoDraw = True
30.0365 	DATA 	Keypress: space
30.0492 	EXP 	ISI_text: autoDraw = False
30.0492 	EXP 	Targetstim: autoDraw = False
30.0492 	EXP 	Feedback_text: height = 0.05
30.0492 	EXP 	Feedback_text: height = 0.05
30.0492 	EXP 	Feedback_text: height = 0.05
30.0492 	EXP 	Feedback_text: text = 'Too soon!'
32.5477 	DATA 	Keypress: escape
33.5502 	EXP 	window1: mouseVisible = True
